# generic2 mA
# generic1 °C
2023-07-10T11:05:35.043837+01:00,458.359143,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:35.244217+01:00,458.559523,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:35.453314+01:00,458.76862,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:35.649865+01:00,458.965171,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:35.859851+01:00,459.175157,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:36.067910+01:00,459.383216,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:36.269514+01:00,459.58482,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:36.465500+01:00,459.780806,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:36.669199+01:00,459.984505,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:36.868615+01:00,460.183921,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:37.074377+01:00,460.389683,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:37.275988+01:00,460.591294,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:37.478750+01:00,460.794056,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:37.681745+01:00,460.997051,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:37.890436+01:00,461.205742,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:38.092562+01:00,461.407868,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:38.301482+01:00,461.616788,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:38.498017+01:00,461.813323,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:38.703473+01:00,462.018779,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:38.905635+01:00,462.220941,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:39.106412+01:00,462.421718,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:39.308264+01:00,462.62357,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:39.510370+01:00,462.825676,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:39.713312+01:00,463.028618,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:39.916465+01:00,463.231771,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:40.126658+01:00,463.441964,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:40.323543+01:00,463.638849,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:40.530001+01:00,463.845307,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:40.738621+01:00,464.053927,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:40.939799+01:00,464.255105,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:41.138724+01:00,464.45403,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:41.343653+01:00,464.658959,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:41.547878+01:00,464.863184,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:41.745268+01:00,465.060574,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:41.947829+01:00,465.263135,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:42.161494+01:00,465.4768,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:42.354923+01:00,465.670229,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:42.562198+01:00,465.877504,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:42.766504+01:00,466.08181,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:42.972346+01:00,466.287652,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:43.169631+01:00,466.484937,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:43.372390+01:00,466.687696,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:43.572157+01:00,466.887463,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:43.778055+01:00,467.093361,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:43.980531+01:00,467.295837,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:44.188059+01:00,467.503365,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:44.386123+01:00,467.701429,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:44.593637+01:00,467.908943,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:44.796598+01:00,468.111904,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:44.994429+01:00,468.309735,generic2,nan,mA,generic1,nan,mA
2023-07-10T11:05:45.199731+01:00,468.515037,generic2,nan,mA,generic1,nan,mA
