# generic2 mA
# generic1 °C
2023-05-10T12:05:43.068613+01:00,18.977755,nan,mA,nan,mA
2023-05-10T12:05:43.272250+01:00,19.181392,nan,mA,nan,mA
2023-05-10T12:05:43.474441+01:00,19.383583,nan,mA,nan,mA
2023-05-10T12:05:43.683251+01:00,19.592393,nan,mA,nan,mA
2023-05-10T12:05:43.885691+01:00,19.794833,nan,mA,nan,mA
2023-05-10T12:05:44.084433+01:00,19.993575,nan,mA,nan,mA
2023-05-10T12:05:44.286803+01:00,20.195945,nan,mA,nan,mA
2023-05-10T12:05:44.494750+01:00,20.403892,nan,mA,nan,mA
2023-05-10T12:05:44.693522+01:00,20.602664,nan,mA,nan,mA
2023-05-10T12:05:44.894896+01:00,20.804038,nan,mA,nan,mA
2023-05-10T12:05:45.106567+01:00,21.015709,nan,mA,nan,mA
2023-05-10T12:05:45.313330+01:00,21.222472,nan,mA,nan,mA
2023-05-10T12:05:45.506566+01:00,21.415708,nan,mA,nan,mA
2023-05-10T12:05:45.714557+01:00,21.623699,nan,mA,nan,mA
2023-05-10T12:05:45.916688+01:00,21.82583,nan,mA,nan,mA
2023-05-10T12:05:46.115044+01:00,22.024186,nan,mA,nan,mA
2023-05-10T12:05:46.318155+01:00,22.227297,nan,mA,nan,mA
2023-05-10T12:05:46.520168+01:00,22.42931,nan,mA,nan,mA
2023-05-10T12:05:46.722569+01:00,22.631711,nan,mA,nan,mA
2023-05-10T12:05:46.931448+01:00,22.84059,nan,mA,nan,mA
2023-05-10T12:05:47.139578+01:00,23.04872,nan,mA,nan,mA
2023-05-10T12:05:47.343101+01:00,23.252243,nan,mA,nan,mA
2023-05-10T12:05:47.539851+01:00,23.447962,nan,mA,nan,mA
2023-05-10T12:05:47.746140+01:00,23.655282,nan,mA,nan,mA
2023-05-10T12:05:47.949101+01:00,23.858243,nan,mA,nan,mA
2023-05-10T12:05:48.147477+01:00,24.056619,nan,mA,nan,mA
2023-05-10T12:05:48.355575+01:00,24.264717,nan,mA,nan,mA
2023-05-10T12:05:48.558786+01:00,24.467928,nan,mA,nan,mA
2023-05-10T12:05:48.755280+01:00,24.664422,nan,mA,nan,mA
2023-05-10T12:05:48.963239+01:00,24.872381,nan,mA,nan,mA
2023-05-10T12:05:49.163387+01:00,25.072529,nan,mA,nan,mA
2023-05-10T12:05:49.372709+01:00,25.281851,nan,mA,nan,mA
2023-05-10T12:05:49.571560+01:00,25.480702,nan,mA,nan,mA
2023-05-10T12:05:49.773786+01:00,25.682928,nan,mA,nan,mA
2023-05-10T12:05:49.981799+01:00,25.890941,nan,mA,nan,mA
2023-05-10T12:05:50.176555+01:00,26.085697,nan,mA,nan,mA
2023-05-10T12:05:50.387355+01:00,26.296497,nan,mA,nan,mA
2023-05-10T12:05:50.590757+01:00,26.499899,nan,mA,nan,mA
2023-05-10T12:05:50.788193+01:00,26.697335,nan,mA,nan,mA
2023-05-10T12:05:50.989025+01:00,26.898167,nan,mA,nan,mA
2023-05-10T12:05:51.197227+01:00,27.106369,nan,mA,nan,mA
2023-05-10T12:05:51.395726+01:00,27.304868,nan,mA,nan,mA
2023-05-10T12:05:51.602833+01:00,27.511975,nan,mA,nan,mA
