# generic2 mA
# generic1 mA
2023-07-11T12:54:45.621941+01:00,5.347872,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:45.820558+01:00,5.546489,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:46.028100+01:00,5.754031,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:46.230310+01:00,5.956241,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:46.425574+01:00,6.151505,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:46.635510+01:00,6.361441,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:46.839309+01:00,6.56524,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:47.036241+01:00,6.762172,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:47.238786+01:00,6.964717,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:47.448409+01:00,7.17434,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:47.645365+01:00,7.371296,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:47.853052+01:00,7.578983,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:48.057866+01:00,7.783797,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:48.258973+01:00,7.984904,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:48.460222+01:00,8.186153,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:48.662337+01:00,8.388268,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:48.871220+01:00,8.597151,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:49.068098+01:00,8.794029,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:49.271082+01:00,8.997013,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:49.480093+01:00,9.206024,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:54:50.890849+01:00,10.349931,generic2,nan,mA,generic1,24.093750000000004,°C
2023-07-11T12:54:50.925054+01:00,9.525931,generic2,nan,mA,generic1,24.093750000000004,°C
2023-07-11T12:54:50.928570+01:00,9.725931,generic2,nan,mA,generic1,24.662499999999998,°C
2023-07-11T12:54:50.961904+01:00,9.925931,generic2,nan,mA,generic1,24.662499999999998,°C
2023-07-11T12:54:50.972637+01:00,10.125931,generic2,nan,mA,generic1,24.6875,°C
2023-07-11T12:54:51.004924+01:00,10.325931,generic2,nan,mA,generic1,24.6875,°C
2023-07-11T12:54:51.067973+01:00,10.525931,generic2,nan,mA,generic1,24.7,°C
2023-07-11T12:54:51.260275+01:00,10.725931,generic2,nan,mA,generic1,24.7,°C
2023-07-11T12:54:51.449620+01:00,10.925931,generic2,nan,mA,generic1,24.7125,°C
2023-07-11T12:54:51.629588+01:00,11.125931,generic2,nan,mA,generic1,24.70625,°C
2023-07-11T12:54:51.820012+01:00,11.325931,generic2,nan,mA,generic1,24.7125,°C
2023-07-11T12:54:52.014045+01:00,11.525931,generic2,nan,mA,generic1,24.70625,°C
2023-07-11T12:54:52.256450+01:00,11.725931,generic2,nan,mA,generic1,24.7125,°C
2023-07-11T12:54:52.443217+01:00,11.925931,generic2,nan,mA,generic1,24.7125,°C
2023-07-11T12:54:52.630700+01:00,12.125931,generic2,nan,mA,generic1,24.7125,°C
2023-07-11T12:54:52.817177+01:00,12.325931,generic2,nan,mA,generic1,24.7125,°C
2023-07-11T12:54:53.005666+01:00,12.525931,generic2,nan,mA,generic1,24.7125,°C
2023-07-11T12:54:53.260384+01:00,12.725931,generic2,nan,mA,generic1,24.7125,°C
