# generic2 mA
# generic1 mA
2023-05-30T12:23:36.415979+01:00,0.0,4.0,mA,4.0,mA
2023-05-30T12:23:36.631902+01:00,0.215923,4.011111111111111,mA,4.0055555555555555,mA
2023-05-30T12:23:36.848383+01:00,0.432404,4.022222222222222,mA,4.011111111111111,mA
2023-05-30T12:23:37.064960+01:00,0.648981,4.033333333333333,mA,4.016666666666667,mA
2023-05-30T12:23:37.281705+01:00,0.865726,4.044444444444444,mA,4.022222222222222,mA
2023-05-30T12:23:37.498985+01:00,1.083006,4.055555555555555,mA,4.027777777777778,mA
2023-05-30T12:23:37.699130+01:00,1.283151,4.066666666666666,mA,4.033333333333333,mA
2023-05-30T12:23:37.914728+01:00,1.498749,4.0777777777777775,mA,4.038888888888889,mA
2023-05-30T12:23:38.131310+01:00,1.715331,4.088888888888889,mA,4.044444444444444,mA
2023-05-30T12:23:38.331533+01:00,1.915554,4.1,mA,4.05,mA
2023-05-30T12:23:38.549015+01:00,2.133036,4.111111111111111,mA,4.055555555555555,mA
2023-05-30T12:23:38.765124+01:00,2.349145,4.122222222222222,mA,4.061111111111111,mA
2023-05-30T12:23:38.981819+01:00,2.56584,4.133333333333334,mA,4.066666666666666,mA
2023-05-30T12:23:39.199295+01:00,2.783316,4.144444444444445,mA,4.072222222222222,mA
2023-05-30T12:23:39.414830+01:00,2.998851,4.155555555555556,mA,4.0777777777777775,mA
2023-05-30T12:23:39.614904+01:00,3.198925,4.166666666666667,mA,4.083333333333333,mA
2023-05-30T12:23:39.815034+01:00,3.399055,4.177777777777778,mA,4.088888888888889,mA
2023-05-30T12:23:40.031384+01:00,3.615405,4.188888888888889,mA,4.094444444444444,mA
2023-05-30T12:23:40.231866+01:00,3.815887,4.2,mA,4.1,mA
2023-05-30T12:23:40.448431+01:00,4.032452,4.211111111111111,mA,4.105555555555555,mA
2023-05-30T12:23:40.664868+01:00,4.248889,4.222222222222222,mA,4.111111111111111,mA
2023-05-30T12:23:40.881790+01:00,4.465811,4.233333333333333,mA,4.116666666666666,mA
2023-05-30T12:23:41.097545+01:00,4.681566,4.2444444444444445,mA,4.122222222222222,mA
2023-05-30T12:23:41.298305+01:00,4.882326,4.2555555555555555,mA,4.127777777777778,mA
2023-05-30T12:23:41.514987+01:00,5.099008,4.266666666666667,mA,4.133333333333334,mA
2023-05-30T12:23:41.732386+01:00,5.316407,4.277777777777778,mA,4.138888888888889,mA
2023-05-30T12:23:41.932543+01:00,5.516564,4.288888888888889,mA,4.144444444444445,mA
2023-05-30T12:23:42.132548+01:00,5.716569,4.3,mA,4.15,mA
2023-05-30T12:23:42.348002+01:00,5.932023,4.311111111111111,mA,4.155555555555556,mA
2023-05-30T12:23:42.549370+01:00,6.133391,4.322222222222222,mA,4.161111111111111,mA
2023-05-30T12:23:42.765126+01:00,6.349147,4.333333333333333,mA,4.166666666666667,mA
2023-05-30T12:23:42.981552+01:00,6.565573,4.344444444444444,mA,4.1722222222222225,mA
2023-05-30T12:23:43.181828+01:00,6.765849,4.355555555555555,mA,4.177777777777778,mA
2023-05-30T12:23:43.398170+01:00,6.982191,4.366666666666667,mA,4.183333333333334,mA
2023-05-30T12:23:43.614831+01:00,7.198852,4.377777777777778,mA,4.188888888888889,mA
2023-05-30T12:23:43.814931+01:00,7.398952,4.388888888888889,mA,4.194444444444445,mA
2023-05-30T12:23:44.032774+01:00,7.616795,4.4,mA,4.2,mA
2023-05-30T12:23:44.248216+01:00,7.832237,4.411111111111111,mA,4.205555555555556,mA
2023-05-30T12:23:44.465078+01:00,8.049099,4.4222222222222225,mA,4.211111111111111,mA
2023-05-30T12:23:44.681867+01:00,8.265888,4.433333333333334,mA,4.216666666666667,mA
2023-05-30T12:23:44.898268+01:00,8.482289,4.444444444444445,mA,4.222222222222222,mA
2023-05-30T12:23:45.098507+01:00,8.682528,4.455555555555556,mA,4.227777777777778,mA
2023-05-30T12:23:45.315556+01:00,8.899577,4.466666666666667,mA,4.233333333333333,mA
