# generic2 mA
# generic1 °C
2023-07-11T12:36:20.158285+01:00,-0.524404,generic2,nan,mA,generic1,24.56875,°C
2023-07-11T12:36:20.286705+01:00,-0.324404,generic2,nan,mA,generic1,24.56875,°C
2023-07-11T12:36:20.470526+01:00,-0.124404,generic2,nan,mA,generic1,24.56875,°C
2023-07-11T12:36:20.670450+01:00,0.075596,generic2,nan,mA,generic1,24.56875,°C
2023-07-11T12:36:20.919377+01:00,0.275596,generic2,nan,mA,generic1,24.575000000000003,°C
2023-07-11T12:36:21.119342+01:00,0.475596,generic2,nan,mA,generic1,24.575000000000003,°C
2023-07-11T12:36:21.303891+01:00,0.675596,generic2,nan,mA,generic1,24.56875,°C
2023-07-11T12:36:21.503791+01:00,0.875596,generic2,nan,mA,generic1,24.5625,°C
2023-07-11T12:36:21.703681+01:00,1.075596,generic2,nan,mA,generic1,24.56875,°C
2023-07-11T12:36:21.903585+01:00,1.275596,generic2,nan,mA,generic1,24.575000000000003,°C
2023-07-11T12:36:22.436086+01:00,2.311682,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:22.636707+01:00,2.512303,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:22.835733+01:00,2.711329,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:23.037132+01:00,2.912728,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:23.237718+01:00,3.113314,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:23.454207+01:00,3.329803,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:23.670330+01:00,3.545926,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:23.870554+01:00,3.74615,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:24.070656+01:00,3.946252,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:24.268640+01:00,4.144236,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:24.477263+01:00,4.352859,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:24.678520+01:00,4.554116,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:24.877408+01:00,4.753004,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:25.079831+01:00,4.955427,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:25.286800+01:00,5.162396,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:25.484593+01:00,5.360189,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:25.692481+01:00,5.568077,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:25.901382+01:00,5.776978,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:26.103225+01:00,5.978821,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:26.301126+01:00,6.176722,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:26.506789+01:00,6.382385,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:26.710622+01:00,6.586218,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:26.908251+01:00,6.783847,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:27.110701+01:00,6.986297,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:27.312793+01:00,7.188389,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:27.517104+01:00,7.3927,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:27.725364+01:00,7.60096,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:27.927008+01:00,7.802604,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:28.135104+01:00,8.0107,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:28.332290+01:00,8.207886,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:28.534911+01:00,8.410507,generic2,nan,mA,generic1,nan,mA
2023-07-11T12:36:30.188860+01:00,10.523596,generic2,nan,mA,generic1,24.45625,°C
2023-07-11T12:36:30.224504+01:00,9.699596,generic2,nan,mA,generic1,24.45625,°C
2023-07-11T12:36:30.257249+01:00,9.899596,generic2,nan,mA,generic1,24.45625,°C
2023-07-11T12:36:30.268974+01:00,10.099596,generic2,nan,mA,generic1,24.55,°C
