# generic2 mA
# generic1 °C
2023-07-10T10:58:49.039406+01:00,52.354712,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:49.250993+01:00,52.566299,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:49.448310+01:00,52.763616,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:49.651055+01:00,52.966361,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:49.855251+01:00,53.170557,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:50.055772+01:00,53.371078,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:50.264638+01:00,53.579944,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:50.462717+01:00,53.778023,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:50.671720+01:00,53.987026,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:50.872915+01:00,54.188221,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:51.073667+01:00,54.388973,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:51.282702+01:00,54.598008,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:51.477641+01:00,54.792947,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:51.688066+01:00,55.003372,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:51.890746+01:00,55.206052,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:52.089052+01:00,55.404358,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:52.296256+01:00,55.611562,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:52.499938+01:00,55.815244,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:52.696804+01:00,56.01211,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:52.903961+01:00,56.219267,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:53.103369+01:00,56.418675,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:53.319908+01:00,56.635214,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:53.512440+01:00,56.827746,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:53.720907+01:00,57.036213,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:53.924681+01:00,57.239987,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:54.120488+01:00,57.435794,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:54.321990+01:00,57.637296,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:54.529862+01:00,57.845168,generic2,nan,mA,generic1,nan,mA
2023-07-10T10:58:54.729091+01:00,58.044397,generic2,nan,mA,generic1,nan,mA
